"ID","state","zipcode","census_tract_id","census_tract_name"
"583","CA","92844","06059088901","Census Tract 889.01"
"584","CA","92843","06059089003","Census Tract 890.03"
"585","CA","92602","06059052420","Census Tract 524.20"
"586","CA","92649","06059099508","Census Tract 995.08"
"587","CA","92637","06059062648","Census Tract 626.48"
"588","CA","92629","06059042323","Census Tract 423.23"
"589","CA","92692","06059032020","Census Tract 320.20"
"590","CA","92614","06059052521","Census Tract 525.21"
"591","CA","92870","06059011715","Census Tract 117.15"
"592","CA","92610","06059052426","Census Tract 524.26"
"593","CA","92530","06065046401","Census Tract 464.01"
"594","CA","95648","06061021304","Census Tract 213.04"
"595","CA","95765","06061021309","Census Tract 213.09"
"596","CA","95677","06061021103","Census Tract 211.03"
"597","CA","95678","06061021003","Census Tract 210.03"
"598","CA","95736","06061021901","Census Tract 219.01"
"599","CA","96122","06063000300","Census Tract 3"
"600","CA","96135","06063000300","Census Tract 3"
"601","CA","95923","06063000502","Census Tract 5.02"
"602","CA","95956","06063000202","Census Tract 2.02"
"603","CA","92509","06065040302","Census Tract 403.02"
"604","CA","92879","06065041410","Census Tract 414.10"
"605","CA","92881","06065041909","Census Tract 419.09"
"606","CA","92595","06065043279","Census Tract 432.79"
"607","CA","92591","06065043218","Census Tract 432.18"
"608","CA","92223","06065043807","Census Tract 438.07"
"609","CA","92587","06065042717","Census Tract 427.17"
"610","CA","92028","06073019001","Census Tract 190.01"
"611","CA","95818","06067002300","Census Tract 23"
"612","CA","95673","06067007208","Census Tract 72.08"
"613","CA","95632","06067009408","Census Tract 94.08"
"614","CA","95680","06067009900","Census Tract 99"
"615","CA","95842","06067007416","Census Tract 74.16"
"616","CA","95841","06067007503","Census Tract 75.03"
"617","CA","95639","06067009900","Census Tract 99"
"618","CA","92345","06071010024","Census Tract 100.24"
"619","CA","92341","06071011102","Census Tract 111.02"
"620","CA","91709","06071000111","Census Tract 1.11"
"621","CA","91761","06071012700","Census Tract 127"
"622","CA","91764","06071001312","Census Tract 13.12"
"623","CA","91737","06071002017","Census Tract 20.17"
"624","CA","91708","06071001903","Census Tract 19.03"
"625","CA","92374","06071008401","Census Tract 84.01"
"626","CA","92358","06071009202","Census Tract 92.02"
"627","CA","92408","06071007200","Census Tract 72"
"628","CA","92376","06071003509","Census Tract 35.09"
"629","CA","92268","06071010424","Census Tract 104.24"
"630","CA","92040","06073016902","Census Tract 169.02"
"631","CA","92109","06073007702","Census Tract 77.02"
"632","CA","92116","06073001800","Census Tract 18"
"633","CA","92117","06073008504","Census Tract 85.04"
"634","CA","91910","06073013401","Census Tract 134.01"
"635","CA","92026","06073019105","Census Tract 191.05"
"636","CA","91934","06073021000","Census Tract 210"
"637","CA","92003","06073018803","Census Tract 188.03"
"638","CA","92102","06073003403","Census Tract 34.03"
"639","CA","92056","06073018516","Census Tract 185.16"
"640","CA","92054","06073018700","Census Tract 187"
"641","CA","92140","06073006300","Census Tract 63"
"642","CA","92060","06073020903","Census Tract 209.03"
"643","CA","92055","06073018700","Census Tract 187"
"644","CA","94114","06075020500","Census Tract 205"
"645","CA","94110","06075022901","Census Tract 229.01"
"646","CA","95304","06077005502","Census Tract 55.02"
"647","CA","95205","06077001800","Census Tract 18"
"648","CA","95361","06099000102","Census Tract 1.02"
"649","CA","93420","06079012302","Census Tract 123.02"
"650","CA","93428","06079013000","Census Tract 130"
"651","CA","94010","06081605600","Census Tract 6056"
"652","CA","94015","06081601400","Census Tract 6014"
"653","CA","94038","06081613502","Census Tract 6135.02"
"654","CA","94020","06081613800","Census Tract 6138"
"655","CA","93103","06083000600","Census Tract 6"
"656","CA","93013","06083001706","Census Tract 17.06"
"657","CA","93460","06083001905","Census Tract 19.05"
"658","CA","94085","06085509000","Census Tract 5090"
"659","CA","95148","06085503313","Census Tract 5033.13"
"660","CA","95127","06085504202","Census Tract 5042.02"
"661","CA","95119","06085512032","Census Tract 5120.32"
"662","CA","95014","06085507703","Census Tract 5077.03"
"663","CA","94043","06085504601","Census Tract 5046.01"
"664","CA","95129","06085507904","Census Tract 5079.04"
"665","CA","95128","06085502101","Census Tract 5021.01"
"666","CA","95117","06085506302","Census Tract 5063.02"
"667","CA","95007","06087120400","Census Tract 1204"
"668","CA","96003","06089011803","Census Tract 118.03"
"669","CA","96125","06091010000","Census Tract 100"
"670","CA","96124","06091010000","Census Tract 100"
"671","CA","96086","06093000500","Census Tract 5"
"672","CA","96067","06093001000","Census Tract 10"
"673","CA","95403","06097152702","Census Tract 1527.02"
"674","CA","95409","06097151601","Census Tract 1516.01"
"675","CA","95439","06097152906","Census Tract 1529.06"
"676","CA","95431","06097150500","Census Tract 1505"
"677","CA","95486","06097153703","Census Tract 1537.03"
"678","CA","95326","06099002902","Census Tract 29.02"
"679","CA","95354","06099001900","Census Tract 19"
"680","CA","96035","06103000800","Census Tract 8"
"681","CA","93261","06107004300","Census Tract 43"
"682","CA","93615","06107000600","Census Tract 6"
"683","CA","93265","06107002700","Census Tract 27"
"684","CA","93673","06107000302","Census Tract 3.02"
"685","CA","93221","06107000100","Census Tract 1"
"686","CA","93223","06107001601","Census Tract 16.01"
"687","CA","93258","06107003400","Census Tract 34"
"688","CA","93010","06111005205","Census Tract 52.05"
"689","CA","93015","06111000302","Census Tract 3.02"
"690","CA","93033","06111004715","Census Tract 47.15"
"691","CA","93030","06111003201","Census Tract 32.01"
"692","CA","93064","06111007512","Census Tract 75.12"
"693","CA","95606","06113011500","Census Tract 115"
"694","CA","95605","06113010102","Census Tract 101.02"
"695","CA","95925","06115041100","Census Tract 411"
"696","CA","94605","06001409800","Census Tract 4098"
"697","CA","94502","06001428302","Census Tract 4283.02"
"698","CA","94709","06001421700","Census Tract 4217"
"699","CA","94536","06001441200","Census Tract 4412"
"700","CA","94538","06001441503","Census Tract 4415.03"
"701","CA","94541","06001435400","Census Tract 4354"
"702","CA","94546","06001430300","Census Tract 4303"
"703","CA","94505","06013304002","Census Tract 3040.02"
"704","CA","95640","06005000303","Census Tract 3.03"
"705","CA","95629","06005000200","Census Tract 2"
"706","CA","95917","06007003600","Census Tract 36"
"707","CA","95222","06009000121","Census Tract 1.21"
"708","CA","95226","06009000210","Census Tract 2.10"
"709","CA","94598","06013338302","Census Tract 3383.02"
"710","CA","94523","06013323000","Census Tract 3230"
"711","CA","94597","06013340001","Census Tract 3400.01"
"712","CA","95219","06077004001","Census Tract 40.01"
"713","CA","94547","06013359203","Census Tract 3592.03"
"714","CA","94850","06013380000","Census Tract 3800"
"715","CA","93640","06019008302","Census Tract 83.02"
"716","CA","93609","06019007500","Census Tract 75"
"717","CA","93619","06019006405","Census Tract 64.05"
"718","CA","93634","06019006402","Census Tract 64.02"
"719","CA","93721","06019000600","Census Tract 6"
"720","CA","93675","06019006403","Census Tract 64.03"
"721","CA","93641","06019006403","Census Tract 64.03"
"722","CA","93633","06019006403","Census Tract 64.03"
"723","CA","95963","06021010300","Census Tract 103"
"724","CA","95951","06021010501","Census Tract 105.01"
"725","CA","95536","06023011200","Census Tract 112"
"726","CA","95545","06023011500","Census Tract 115"
"727","CA","95558","06023011200","Census Tract 112"
"728","CA","92257","06025012400","Census Tract 124"
"729","CA","92251","06025012301","Census Tract 123.01"
"730","CA","92250","06025012400","Census Tract 124"
"731","CA","92222","06025940000","Census Tract 9400"
"732","CA","93549","06027000800","Census Tract 8"
"733","CA","93522","06027000800","Census Tract 8"
"734","CA","93203","06029006007","Census Tract 60.07"
"735","CA","93523","06029005700","Census Tract 57"
"736","CA","93505","06029006500","Census Tract 65"
"737","CA","93263","06029004102","Census Tract 41.02"
"738","CA","93287","06029005201","Census Tract 52.01"
"739","CA","95458","06033000501","Census Tract 5.01"
"740","CA","91208","06037300701","Census Tract 3007.01"
"741","CA","91405","06037127910","Census Tract 1279.10"
"742","CA","91406","06037980008","Census Tract 9800.08"
"743","CA","91754","06037482002","Census Tract 4820.02"
"744","CA","91356","06037139801","Census Tract 1398.01"
"745","CA","93536","06037901209","Census Tract 9012.09"
"746","CA","91303","06037134520","Census Tract 1345.20"
"747","CA","91505","06037311300","Census Tract 3113"
"748","CA","91301","06037800329","Census Tract 8003.29"
"749","CA","91362","06111007402","Census Tract 74.02"
"750","CA","90265","06037800406","Census Tract 8004.06"
"751","CA","90221","06037542200","Census Tract 5422"
"752","CA","90242","06037551202","Census Tract 5512.02"
"753","CA","91790","06037406702","Census Tract 4067.02"
"754","CA","91706","06037405101","Census Tract 4051.01"
"755","CA","91767","06037402101","Census Tract 4021.01"
"756","CA","91740","06037401101","Census Tract 4011.01"
"757","CA","90301","06037601212","Census Tract 6012.12"
"758","CA","90504","06037650102","Census Tract 6501.02"
"759","CA","90814","06037577100","Census Tract 5771"
"760","CA","91302","06037800202","Census Tract 8002.02"
"761","CA","90095","06037265301","Census Tract 2653.01"
"762","CA","90090","06037980010","Census Tract 9800.10"
"763","CA","90006","06037213320","Census Tract 2133.20"
"764","CA","90065","06037186302","Census Tract 1863.02"
"765","CA","91205","06037302503","Census Tract 3025.03"
"766","CA","91203","06037301801","Census Tract 3018.01"
"767","CA","91343","06037117202","Census Tract 1172.02"
"768","CA","90037","06037232110","Census Tract 2321.10"
"769","CA","90712","06037570701","Census Tract 5707.01"
"770","CA","90740","06059099502","Census Tract 995.02"
"771","CA","90034","06037269800","Census Tract 2698"
"772","CA","90094","06037275602","Census Tract 2756.02"
"773","CA","90071","06037207502","Census Tract 2075.02"
"774","CA","93544","06037911001","Census Tract 9110.01"
"775","CA","91326","06037108102","Census Tract 1081.02"
"776","CA","90266","06037620303","Census Tract 6203.03"
"777","CA","91733","06037433700","Census Tract 4337"
"778","CA","94901","06041110200","Census Tract 1102"
"779","CA","94925","06041121200","Census Tract 1212"
"780","CA","94960","06041115000","Census Tract 1150"
"781","CA","94937","06041132200","Census Tract 1322"
"782","CA","94930","06041131100","Census Tract 1311"
"783","CA","94971","06041133000","Census Tract 1330"
"784","CA","94972","06041133000","Census Tract 1330"
"785","CA","95585","06045010200","Census Tract 102"
"786","CA","95420","06045011002","Census Tract 110.02"
"787","CA","93635","06047002202","Census Tract 22.02"
"788","CA","95348","06047002500","Census Tract 25"
"789","CA","95315","06047000203","Census Tract 2.03"
"790","CA","96116","06049000300","Census Tract 3"
"791","CA","96107","06051000102","Census Tract 1.02"
"792","CA","93921","06053011802","Census Tract 118.02"
"793","CA","93925","06053014800","Census Tract 148"
"794","CA","93906","06053000101","Census Tract 1.01"
"795","CA","95004","06069000200","Census Tract 2"
"796","CA","93924","06053011000","Census Tract 110"
"797","CA","93451","06053011400","Census Tract 114"
"798","CA","92821","06059001506","Census Tract 15.06"
"799","CA","90720","06059110015","Census Tract 1100.15"
"800","CA","92845","06059110003","Census Tract 1100.03"
"801","CA","92807","06059021905","Census Tract 219.05"
"802","CA","92835","06059001601","Census Tract 16.01"
"803","CA","92701","06059074405","Census Tract 744.05"
"804","CA","92663","06059063603","Census Tract 636.03"
"805","CA","92887","06059021827","Census Tract 218.27"
"806","CA","92861","06059075810","Census Tract 758.10"
"807","CA","92662","06059063006","Census Tract 630.06"
"808","CA","95722","06061021902","Census Tract 219.02"
"809","CA","95663","06061021204","Census Tract 212.04"
"810","CA","95626","06067007206","Census Tract 72.06"
"811","CA","95934","06063000400","Census Tract 4"
"812","CA","95981","06063000202","Census Tract 2.02"
"813","CA","96129","06063000300","Census Tract 3"
"814","CA","92583","06065051300","Census Tract 513"
"815","CA","92211","06065044922","Census Tract 449.22"
"816","CA","92882","06065041804","Census Tract 418.04"
"817","CA","92584","06065042743","Census Tract 427.43"
"818","CA","92507","06065046500","Census Tract 465"
"819","CA","95757","06067009638","Census Tract 96.38"
"820","CA","95831","06067004009","Census Tract 40.09"
"821","CA","95823","06067009634","Census Tract 96.34"
"822","CA","95693","06067009404","Census Tract 94.04"
"823","CA","95827","06067009005","Census Tract 90.05"
"824","CA","95835","06067007102","Census Tract 71.02"
"825","CA","92310","06071025000","Census Tract 250"
"826","CA","91784","06071000814","Census Tract 8.14"
"827","CA","92335","06071002402","Census Tract 24.02"
"828","CA","92407","06071004503","Census Tract 45.03"
"829","CA","92354","06071007306","Census Tract 73.06"
"830","CA","92256","06071010424","Census Tract 104.24"
"831","CA","92120","06073009703","Census Tract 97.03"
"832","CA","92130","06073021500","Census Tract 215"
"833","CA","91911","06073013303","Census Tract 133.03"
"834","CA","92029","06073020307","Census Tract 203.07"
"835","CA","91931","06073021202","Census Tract 212.02"
"836","CA","91962","06073021100","Census Tract 211"
"837","CA","91963","06073021100","Census Tract 211"
"838","CA","94107","06075060700","Census Tract 607"
"839","CA","94133","06075010100","Census Tract 101"
